source_file,source_path,source_index,condition,dataset_label,replicate,Pt,T_s,Vf_V_vs_Ref,Im_A,Vu_V,Sig_V,Ach_V,IERange,Over,Temp_deg_C
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,202,202,-0.0999165,0.000116301,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,203,203,-0.0999465,0.000115467,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,204,204,-0.0999265,0.000114701,0.0,-0.0999643,0.0,9,...........,1483.22
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,205,205,-0.0999365,0.000113868,0.0,-0.0999643,0.0,9,...........,1483.22
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,206,206,-0.0999665,0.000113134,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,207,207,-0.0999265,0.000112334,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,208,208,-0.0999565,0.000111601,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,209,209,-0.0999265,0.000110801,0.0,-0.0999643,0.0,9,...........,1483.22
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,210,210,-0.0999365,0.000110201,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,211,211,-0.0999165,0.000109368,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,212,212,-0.0999665,0.000108701,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,213,213,-0.0999265,0.000108068,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,214,214,-0.0999265,0.000107402,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,215,215,-0.0999365,0.000106668,0.0,-0.0999643,0.0,9,...........,1483.22
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,216,216,-0.0999465,0.000106002,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,217,217,-0.0999465,0.000105469,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,218,218,-0.0999165,0.000104835,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,219,219,-0.0999265,0.000104269,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,220,220,-0.0999465,0.000103602,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,221,221,-0.0999565,0.000103002,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,222,222,-0.0999365,0.000102436,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,223,223,-0.0999665,0.000101902,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,224,224,-0.0999265,0.000101369,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,225,225,-0.0999365,0.000100769,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,226,226,-0.0999365,0.000100302,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,227,227,-0.0999365,9.96359e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,228,228,-0.0999265,9.90026e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,229,229,-0.0999565,9.8636e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,230,230,-0.0999565,9.80694e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,231,231,-0.0999565,9.76695e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,232,232,-0.0999565,9.71029e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,233,233,-0.0999165,9.66363e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,234,234,-0.0999465,9.6203e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,235,235,-0.0999465,9.56364e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,236,236,-0.0999365,9.52698e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,237,237,-0.0999265,9.47698e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,238,238,-0.0999465,9.43032e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,239,239,-0.0999565,9.37699e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,240,240,-0.0999165,9.33033e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,241,241,-0.0999165,9.27701e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,242,242,-0.0999365,9.23701e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,243,243,-0.0999465,9.18702e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,244,244,-0.0999365,9.15035e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,245,245,-0.0999265,9.11036e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,246,246,-0.0999465,9.0637e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,247,247,-0.0999365,9.0237e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,248,248,-0.0999365,8.99371e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,249,249,-0.0999565,8.94705e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,250,250,-0.0999365,8.90705e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,251,251,-0.0999465,8.88039e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,252,252,-0.0999265,8.83706e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,253,253,-0.0999465,8.79706e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,254,254,-0.0999265,8.76373e-05,0.0,-0.0999643,0.0,9,...........,1483.22
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,255,255,-0.0999265,8.72374e-05,0.0,-0.0999643,0.0,9,...........,1483.31
20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1.DTA,1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,20260617_223153_001_PBSNO3-layers--rpm_1600CHRONOA_1,1,256,256,-0.0999465,8.69041e-05,0.0,-0.0999643,0.0,9,...........,1483.31
